[INFO] Precalculated link index map (total 20)
  link_idx=19 maps to (11,17)
  link_idx=18 maps to (17,19)
  link_idx=16 maps to (9,16)
  link_idx=15 maps to (16,19)
  link_idx=13 maps to (7,15)
  link_idx=0 maps to (0,12)
  link_idx=14 maps to (8,16)
  link_idx=1 maps to (1,12)
  link_idx=2 maps to (2,13)
  link_idx=3 maps to (13,18)
  link_idx=11 maps to (19,20)
  link_idx=17 maps to (10,17)
  link_idx=5 maps to (3,13)
  link_idx=7 maps to (14,18)
  link_idx=6 maps to (4,14)
  link_idx=10 maps to (15,19)
  link_idx=4 maps to (12,18)
  link_idx=8 maps to (5,14)
  link_idx=9 maps to (6,15)
  link_idx=12 maps to (18,20)
[INFO] Per-client link index sequences (client -> server and server -> client)
  client 0 c2s: [0,1]  s2c: [1,0]
  client 1 c2s: [2,3,4,1]  s2c: [1,4,3,2]
  client 2 c2s: [5,3,4,1]  s2c: [1,4,3,5]
  client 3 c2s: [6,7,4,1]  s2c: [1,4,7,6]
  client 4 c2s: [8,7,4,1]  s2c: [1,4,7,8]
  client 5 c2s: [9,10,11,12,4,1]  s2c: [1,4,12,11,10,9]
  client 6 c2s: [13,10,11,12,4,1]  s2c: [1,4,12,11,10,13]
  client 7 c2s: [14,15,11,12,4,1]  s2c: [1,4,12,11,15,14]
  client 8 c2s: [16,15,11,12,4,1]  s2c: [1,4,12,11,15,16]
  client 9 c2s: [17,18,11,12,4,1]  s2c: [1,4,12,11,18,17]
  client 10 c2s: [19,18,11,12,4,1]  s2c: [1,4,12,11,18,19]
Loading M4 ML models for HERD network prediction...
[INFO] Overriding n_links with computed value from routes: 20
[INFO] Loading models from /data2/om/m4/testbed/models_v4
[INFO] All models loaded and optimized for inference.
[INFO] M4 tensors initialized for max 28600 HERD flows with per-flow parameters
M4 ML models and tensors loaded successfully for HERD prediction service
ML STATE: flow_id=0 size=17B, active_flows=1, params=[0,0,...,0], slowdown=1, ideal_fct=6013.6ns, predicted_fct=6013.6ns
ML STATE: flow_id=18855 size=17B, active_flows=10, params=[0,0,...,0], slowdown=13.5001, ideal_fct=12013.6ns, predicted_fct=162184ns
ML STATE: flow_id=18856 size=307208B, active_flows=10, params=[1,1,...,1], slowdown=1.83551, ideal_fct=263766ns, predicted_fct=484146ns
ML STATE: flow_id=18857 size=307208B, active_flows=10, params=[1,1,...,1], slowdown=1.4758, ideal_fct=263766ns, predicted_fct=389267ns
ML STATE: flow_id=18858 size=41B, active_flows=10, params=[0,0,...,0], slowdown=4.77164, ideal_fct=18032.8ns, predicted_fct=86046.1ns
ML STATE: flow_id=18859 size=17B, active_flows=10, params=[0,0,...,0], slowdown=5.37014, ideal_fct=18013.6ns, predicted_fct=96735.6ns
ML STATE: flow_id=18860 size=10B, active_flows=9, params=[0,0,...,0], slowdown=13.8637, ideal_fct=18008ns, predicted_fct=249658ns
ML STATE: flow_id=18861 size=10B, active_flows=10, params=[0,0,...,0], slowdown=13.7492, ideal_fct=12008ns, predicted_fct=165101ns
ML STATE: flow_id=18862 size=41B, active_flows=10, params=[0,0,...,0], slowdown=6.42702, ideal_fct=12032.8ns, predicted_fct=77335.1ns
ML STATE: flow_id=18863 size=10B, active_flows=10, params=[0,0,...,0], slowdown=7.16708, ideal_fct=18008ns, predicted_fct=129065ns
ML STATE: flow_id=18864 size=17B, active_flows=10, params=[0,0,...,0], slowdown=12.8105, ideal_fct=12013.6ns, predicted_fct=153901ns
ML STATE: flow_id=18865 size=41B, active_flows=10, params=[0,0,...,0], slowdown=6.95528, ideal_fct=18032.8ns, predicted_fct=125423ns
ML STATE: flow_id=18866 size=10B, active_flows=10, params=[0,0,...,0], slowdown=12.5347, ideal_fct=12008ns, predicted_fct=150516ns
ML STATE: flow_id=18867 size=17B, active_flows=10, params=[0,0,...,0], slowdown=13.5125, ideal_fct=12013.6ns, predicted_fct=162334ns
ML STATE: flow_id=18868 size=307208B, active_flows=10, params=[1,1,...,1], slowdown=1.47982, ideal_fct=257766ns, predicted_fct=381447ns
ML STATE: flow_id=18869 size=307208B, active_flows=10, params=[1,1,...,1], slowdown=2.42637, ideal_fct=263766ns, predicted_fct=639996ns
ML STATE: flow_id=18870 size=41B, active_flows=10, params=[0,0,...,0], slowdown=2.68214, ideal_fct=12032.8ns, predicted_fct=32273.7ns
ML STATE: flow_id=18871 size=10B, active_flows=10, params=[0,0,...,0], slowdown=11.8757, ideal_fct=18008ns, predicted_fct=213858ns
ML STATE: flow_id=18872 size=307208B, active_flows=9, params=[1,1,...,1], slowdown=1.47317, ideal_fct=263766ns, predicted_fct=388572ns
ML STATE: flow_id=18873 size=10B, active_flows=10, params=[0,0,...,0], slowdown=13.7318, ideal_fct=12008ns, predicted_fct=164891ns
ML STATE: flow_id=18874 size=307208B, active_flows=10, params=[1,1,...,1], slowdown=1.62974, ideal_fct=257766ns, predicted_fct=420093ns
ML STATE: flow_id=18875 size=41B, active_flows=10, params=[0,0,...,0], slowdown=7.81627, ideal_fct=12032.8ns, predicted_fct=94051.6ns
ML STATE: flow_id=18876 size=17B, active_flows=10, params=[0,0,...,0], slowdown=13.2241, ideal_fct=18013.6ns, predicted_fct=238213ns
ML STATE: flow_id=18877 size=17B, active_flows=10, params=[0,0,...,0], slowdown=3.19593, ideal_fct=18013.6ns, predicted_fct=57570.1ns
ML STATE: flow_id=18878 size=10B, active_flows=10, params=[0,0,...,0], slowdown=9.94717, ideal_fct=12008ns, predicted_fct=119446ns
ML STATE: flow_id=18879 size=307208B, active_flows=10, params=[1,1,...,1], slowdown=1.038, ideal_fct=257766ns, predicted_fct=267560ns
ML STATE: flow_id=18880 size=41B, active_flows=10, params=[0,0,...,0], slowdown=11.934, ideal_fct=18032.8ns, predicted_fct=215204ns
ML STATE: flow_id=18881 size=307208B, active_flows=10, params=[1,1,...,1], slowdown=1.7898, ideal_fct=263766ns, predicted_fct=472090ns
ML STATE: flow_id=18882 size=307208B, active_flows=10, params=[1,1,...,1], slowdown=1.13152, ideal_fct=257766ns, predicted_fct=291669ns
ML STATE: flow_id=18883 size=41B, active_flows=10, params=[0,0,...,0], slowdown=7.28658, ideal_fct=18032.8ns, predicted_fct=131397ns
ML STATE: flow_id=18884 size=17B, active_flows=10, params=[0,0,...,0], slowdown=13.7561, ideal_fct=12013.6ns, predicted_fct=165260ns
ML STATE: flow_id=18885 size=17B, active_flows=10, params=[0,0,...,0], slowdown=5.755, ideal_fct=18013.6ns, predicted_fct=103668ns
ML STATE: flow_id=18886 size=10B, active_flows=10, params=[0,0,...,0], slowdown=11.214, ideal_fct=18008ns, predicted_fct=201941ns
ML STATE: flow_id=18887 size=17B, active_flows=9, params=[0,0,...,0], slowdown=8.73068, ideal_fct=12013.6ns, predicted_fct=104887ns
ML STATE: flow_id=18888 size=10B, active_flows=10, params=[0,0,...,0], slowdown=13.9219, ideal_fct=18008ns, predicted_fct=250706ns
ML STATE: flow_id=18889 size=17B, active_flows=10, params=[0,0,...,0], slowdown=12.1623, ideal_fct=12013.6ns, predicted_fct=146113ns
ML STATE: flow_id=18890 size=41B, active_flows=10, params=[0,0,...,0], slowdown=5.65435, ideal_fct=12032.8ns, predicted_fct=68037.7ns
ML STATE: flow_id=18891 size=41B, active_flows=10, params=[0,0,...,0], slowdown=7.30679, ideal_fct=18032.8ns, predicted_fct=131762ns
ML STATE: flow_id=18892 size=41B, active_flows=9, params=[0,0,...,0], slowdown=2.66546, ideal_fct=12032.8ns, predicted_fct=32073ns
ML STATE: flow_id=18893 size=17B, active_flows=9, params=[0,0,...,0], slowdown=13.7751, ideal_fct=12013.6ns, predicted_fct=165488ns
ML STATE: flow_id=18894 size=10B, active_flows=10, params=[0,0,...,0], slowdown=13.5864, ideal_fct=12008ns, predicted_fct=163145ns
ML STATE: flow_id=18895 size=17B, active_flows=10, params=[0,0,...,0], slowdown=11.2854, ideal_fct=18013.6ns, predicted_fct=203291ns
ML STATE: flow_id=18896 size=10B, active_flows=9, params=[0,0,...,0], slowdown=9.41356, ideal_fct=12008ns, predicted_fct=113038ns
ML STATE: flow_id=18897 size=41B, active_flows=10, params=[0,0,...,0], slowdown=9.95759, ideal_fct=12032.8ns, predicted_fct=119818ns
ML STATE: flow_id=18898 size=307208B, active_flows=10, params=[1,1,...,1], slowdown=1.51039, ideal_fct=263766ns, predicted_fct=398390ns
ML STATE: flow_id=18899 size=10B, active_flows=10, params=[0,0,...,0], slowdown=5.71184, ideal_fct=18008ns, predicted_fct=102859ns
ML STATE: flow_id=18900 size=17B, active_flows=10, params=[0,0,...,0], slowdown=8.70566, ideal_fct=18013.6ns, predicted_fct=156820ns
ML STATE: flow_id=18901 size=307208B, active_flows=10, params=[1,1,...,1], slowdown=1.49243, ideal_fct=263766ns, predicted_fct=393652ns
ML STATE: flow_id=18902 size=307208B, active_flows=10, params=[1,1,...,1], slowdown=1.07706, ideal_fct=257766ns, predicted_fct=277630ns
ML STATE: flow_id=18903 size=307208B, active_flows=8, params=[1,1,...,1], slowdown=1.04243, ideal_fct=257766ns, predicted_fct=268704ns
ML STATE: flow_id=18904 size=41B, active_flows=9, params=[0,0,...,0], slowdown=13.7678, ideal_fct=12032.8ns, predicted_fct=165665ns
ML STATE: flow_id=18905 size=10B, active_flows=10, params=[0,0,...,0], slowdown=13.7718, ideal_fct=12008ns, predicted_fct=165372ns
ML STATE: flow_id=18906 size=307208B, active_flows=10, params=[1,1,...,1], slowdown=1.68025, ideal_fct=263766ns, predicted_fct=443193ns
ML STATE: flow_id=18907 size=41B, active_flows=10, params=[0,0,...,0], slowdown=8.2186, ideal_fct=18032.8ns, predicted_fct=148204ns
ML STATE: flow_id=18908 size=17B, active_flows=9, params=[0,0,...,0], slowdown=3.32753, ideal_fct=18013.6ns, predicted_fct=59940.9ns
ML STATE: flow_id=18909 size=41B, active_flows=10, params=[0,0,...,0], slowdown=13.8984, ideal_fct=18032.8ns, predicted_fct=250627ns
ML STATE: flow_id=18910 size=307208B, active_flows=8, params=[1,1,...,1], slowdown=1.11753, ideal_fct=257766ns, predicted_fct=288061ns
ML STATE: flow_id=18911 size=10B, active_flows=9, params=[0,0,...,0], slowdown=13.1289, ideal_fct=12008ns, predicted_fct=157652ns
ML STATE: flow_id=18912 size=41B, active_flows=10, params=[0,0,...,0], slowdown=13.6865, ideal_fct=18032.8ns, predicted_fct=246806ns
ML STATE: flow_id=18913 size=10B, active_flows=10, params=[0,0,...,0], slowdown=5.57429, ideal_fct=18008ns, predicted_fct=100382ns
ML STATE: flow_id=18914 size=17B, active_flows=10, params=[0,0,...,0], slowdown=4.20534, ideal_fct=12013.6ns, predicted_fct=50521.3ns
ML STATE: flow_id=18915 size=17B, active_flows=10, params=[0,0,...,0], slowdown=13.5744, ideal_fct=12013.6ns, predicted_fct=163077ns
ML STATE: flow_id=18916 size=17B, active_flows=10, params=[0,0,...,0], slowdown=9.8161, ideal_fct=18013.6ns, predicted_fct=176823ns
ML STATE: flow_id=18917 size=41B, active_flows=10, params=[0,0,...,0], slowdown=6.65434, ideal_fct=12032.8ns, predicted_fct=80070.3ns
ML STATE: flow_id=18918 size=307208B, active_flows=10, params=[1,1,...,1], slowdown=1.29098, ideal_fct=263766ns, predicted_fct=340518ns
ML STATE: flow_id=18919 size=307208B, active_flows=10, params=[1,1,...,1], slowdown=1.10523, ideal_fct=257766ns, predicted_fct=284892ns
ML STATE: flow_id=18920 size=17B, active_flows=10, params=[0,0,...,0], slowdown=11.0254, ideal_fct=18013.6ns, predicted_fct=198608ns
ML STATE: flow_id=18921 size=10B, active_flows=10, params=[0,0,...,0], slowdown=10.662, ideal_fct=18008ns, predicted_fct=192002ns
ML STATE: flow_id=18922 size=10B, active_flows=10, params=[0,0,...,0], slowdown=4.66788, ideal_fct=12008ns, predicted_fct=56051.9ns
ML STATE: flow_id=18923 size=10B, active_flows=9, params=[0,0,...,0], slowdown=8.58972, ideal_fct=18008ns, predicted_fct=154684ns
ML STATE: flow_id=18924 size=41B, active_flows=10, params=[0,0,...,0], slowdown=13.6368, ideal_fct=12032.8ns, predicted_fct=164089ns
ML STATE: flow_id=18925 size=17B, active_flows=10, params=[0,0,...,0], slowdown=11.5402, ideal_fct=12013.6ns, predicted_fct=138640ns
ML STATE: flow_id=18926 size=307208B, active_flows=10, params=[1,1,...,1], slowdown=1.25237, ideal_fct=257766ns, predicted_fct=322819ns
ML STATE: flow_id=18927 size=17B, active_flows=9, params=[0,0,...,0], slowdown=13.1872, ideal_fct=18013.6ns, predicted_fct=237550ns
ML STATE: flow_id=18928 size=41B, active_flows=10, params=[0,0,...,0], slowdown=12.2275, ideal_fct=18032.8ns, predicted_fct=220496ns
ML STATE: flow_id=18929 size=41B, active_flows=10, params=[0,0,...,0], slowdown=5.54941, ideal_fct=18032.8ns, predicted_fct=100071ns
ML STATE: flow_id=18930 size=307208B, active_flows=10, params=[1,1,...,1], slowdown=2.51361, ideal_fct=263766ns, predicted_fct=663005ns
ML STATE: flow_id=18931 size=307208B, active_flows=10, params=[1,1,...,1], slowdown=1.4756, ideal_fct=263766ns, predicted_fct=389215ns
ML STATE: flow_id=18932 size=41B, active_flows=9, params=[0,0,...,0], slowdown=9.94065, ideal_fct=12032.8ns, predicted_fct=119614ns
ML STATE: flow_id=18933 size=10B, active_flows=10, params=[0,0,...,0], slowdown=13.6147, ideal_fct=12008ns, predicted_fct=163485ns
ML STATE: flow_id=18934 size=17B, active_flows=10, params=[0,0,...,0], slowdown=13.1976, ideal_fct=12013.6ns, predicted_fct=158550ns
ML STATE: flow_id=18935 size=17B, active_flows=10, params=[0,0,...,0], slowdown=7.52677, ideal_fct=18013.6ns, predicted_fct=135584ns
ML STATE: flow_id=18936 size=10B, active_flows=10, params=[0,0,...,0], slowdown=11.0942, ideal_fct=18008ns, predicted_fct=199784ns
ML STATE: flow_id=18937 size=10B, active_flows=10, params=[0,0,...,0], slowdown=7.36825, ideal_fct=18008ns, predicted_fct=132687ns
ML STATE: flow_id=18938 size=41B, active_flows=10, params=[0,0,...,0], slowdown=10.583, ideal_fct=18032.8ns, predicted_fct=190841ns
ML STATE: flow_id=18939 size=10B, active_flows=10, params=[0,0,...,0], slowdown=11.0836, ideal_fct=12008ns, predicted_fct=133091ns
ML STATE: flow_id=18940 size=307208B, active_flows=10, params=[1,1,...,1], slowdown=1.07401, ideal_fct=257766ns, predicted_fct=276844ns
ML STATE: flow_id=18941 size=17B, active_flows=9, params=[0,0,...,0], slowdown=12.7215, ideal_fct=12013.6ns, predicted_fct=152831ns
ML STATE: flow_id=18942 size=41B, active_flows=10, params=[0,0,...,0], slowdown=13.6021, ideal_fct=12032.8ns, predicted_fct=163671ns
ML STATE: flow_id=18943 size=41B, active_flows=10, params=[0,0,...,0], slowdown=11.5426, ideal_fct=18032.8ns, predicted_fct=208146ns
ML STATE: flow_id=18944 size=307208B, active_flows=10, params=[1,1,...,1], slowdown=1.77365, ideal_fct=263766ns, predicted_fct=467830ns
ML STATE: flow_id=18945 size=307208B, active_flows=10, params=[1,1,...,1], slowdown=1.02265, ideal_fct=257766ns, predicted_fct=263605ns
ML STATE: flow_id=18946 size=307208B, active_flows=10, params=[1,1,...,1], slowdown=2.91608, ideal_fct=263766ns, predicted_fct=769163ns
ML STATE: flow_id=18947 size=10B, active_flows=10, params=[0,0,...,0], slowdown=5.3324, ideal_fct=18008ns, predicted_fct=96025.8ns
ML STATE: flow_id=18948 size=41B, active_flows=10, params=[0,0,...,0], slowdown=8.07285, ideal_fct=12032.8ns, predicted_fct=97139ns
ML STATE: flow_id=18949 size=10B, active_flows=10, params=[0,0,...,0], slowdown=13.2607, ideal_fct=12008ns, predicted_fct=159234ns
ML STATE: flow_id=18950 size=17B, active_flows=10, params=[0,0,...,0], slowdown=12.4122, ideal_fct=18013.6ns, predicted_fct=223588ns
ML STATE: flow_id=18951 size=307208B, active_flows=9, params=[1,1,...,1], slowdown=1.33196, ideal_fct=263766ns, predicted_fct=351325ns
ML STATE: flow_id=18952 size=10B, active_flows=10, params=[0,0,...,0], slowdown=13.7658, ideal_fct=18008ns, predicted_fct=247894ns
ML STATE: flow_id=18953 size=17B, active_flows=9, params=[0,0,...,0], slowdown=6.7176, ideal_fct=12013.6ns, predicted_fct=80702.5ns
ML STATE: flow_id=18954 size=10B, active_flows=10, params=[0,0,...,0], slowdown=13.5358, ideal_fct=12008ns, predicted_fct=162538ns
ML STATE: flow_id=18955 size=307208B, active_flows=10, params=[1,1,...,1], slowdown=1.58329, ideal_fct=257766ns, predicted_fct=408120ns
ML STATE: flow_id=18956 size=17B, active_flows=10, params=[0,0,...,0], slowdown=13.1484, ideal_fct=12013.6ns, predicted_fct=157960ns
ML STATE: flow_id=18957 size=41B, active_flows=10, params=[0,0,...,0], slowdown=12.5884, ideal_fct=12032.8ns, predicted_fct=151474ns
ML STATE: flow_id=18958 size=41B, active_flows=10, params=[0,0,...,0], slowdown=4.04389, ideal_fct=18032.8ns, predicted_fct=72922.7ns
ML STATE: flow_id=18959 size=307208B, active_flows=10, params=[1,1,...,1], slowdown=1.33194, ideal_fct=257766ns, predicted_fct=343331ns
ML STATE: flow_id=18960 size=17B, active_flows=10, params=[0,0,...,0], slowdown=13.3154, ideal_fct=18013.6ns, predicted_fct=239859ns
ML STATE: flow_id=18961 size=307208B, active_flows=10, params=[1,1,...,1], slowdown=1.79304, ideal_fct=263766ns, predicted_fct=472943ns
ML STATE: flow_id=18962 size=10B, active_flows=9, params=[0,0,...,0], slowdown=9.81374, ideal_fct=18008ns, predicted_fct=176726ns
ML STATE: flow_id=18963 size=41B, active_flows=9, params=[0,0,...,0], slowdown=13.512, ideal_fct=12032.8ns, predicted_fct=162587ns
ML STATE: flow_id=18964 size=10B, active_flows=10, params=[0,0,...,0], slowdown=13.5246, ideal_fct=12008ns, predicted_fct=162403ns
ML STATE: flow_id=18965 size=17B, active_flows=10, params=[0,0,...,0], slowdown=13.4942, ideal_fct=18013.6ns, predicted_fct=243079ns
ML STATE: flow_id=18966 size=17B, active_flows=10, params=[0,0,...,0], slowdown=7.09157, ideal_fct=18013.6ns, predicted_fct=127745ns
ML STATE: flow_id=18967 size=307208B, active_flows=9, params=[1,1,...,1], slowdown=1.22646, ideal_fct=257766ns, predicted_fct=316141ns
ML STATE: flow_id=18968 size=307208B, active_flows=9, params=[1,1,...,1], slowdown=4.41287, ideal_fct=263766ns, predicted_fct=1.16397e+06ns
ML STATE: flow_id=18969 size=10B, active_flows=9, params=[0,0,...,0], slowdown=13.712, ideal_fct=12008ns, predicted_fct=164654ns
ML STATE: flow_id=18970 size=41B, active_flows=10, params=[0,0,...,0], slowdown=13.7193, ideal_fct=18032.8ns, predicted_fct=247398ns
ML STATE: flow_id=18971 size=41B, active_flows=10, params=[0,0,...,0], slowdown=8.34449, ideal_fct=18032.8ns, predicted_fct=150474ns
ML STATE: flow_id=18972 size=17B, active_flows=10, params=[0,0,...,0], slowdown=8.18806, ideal_fct=12013.6ns, predicted_fct=98368.1ns
ML STATE: flow_id=18973 size=17B, active_flows=9, params=[0,0,...,0], slowdown=6.81017, ideal_fct=12013.6ns, predicted_fct=81814.6ns
ML STATE: flow_id=18974 size=41B, active_flows=10, params=[0,0,...,0], slowdown=13.6576, ideal_fct=18032.8ns, predicted_fct=246285ns
ML STATE: flow_id=18975 size=307208B, active_flows=9, params=[1,1,...,1], slowdown=1.31422, ideal_fct=257766ns, predicted_fct=338761ns
ML STATE: flow_id=18976 size=41B, active_flows=10, params=[0,0,...,0], slowdown=13.59, ideal_fct=12032.8ns, predicted_fct=163526ns
ML STATE: flow_id=18977 size=17B, active_flows=9, params=[0,0,...,0], slowdown=13.5477, ideal_fct=18013.6ns, predicted_fct=244043ns
ML STATE: flow_id=18978 size=41B, active_flows=10, params=[0,0,...,0], slowdown=10.4797, ideal_fct=12032.8ns, predicted_fct=126100ns
ML STATE: flow_id=18979 size=10B, active_flows=10, params=[0,0,...,0], slowdown=8.61797, ideal_fct=18008ns, predicted_fct=155192ns
ML STATE: flow_id=18980 size=10B, active_flows=10, params=[0,0,...,0], slowdown=4.09515, ideal_fct=18008ns, predicted_fct=73745.4ns
ML STATE: flow_id=18981 size=17B, active_flows=10, params=[0,0,...,0], slowdown=13.2652, ideal_fct=18013.6ns, predicted_fct=238955ns
ML STATE: flow_id=18982 size=17B, active_flows=9, params=[0,0,...,0], slowdown=3.23801, ideal_fct=12013.6ns, predicted_fct=38900.1ns
ML STATE: flow_id=18983 size=10B, active_flows=10, params=[0,0,...,0], slowdown=12.881, ideal_fct=12008ns, predicted_fct=154675ns
ML STATE: flow_id=18984 size=10B, active_flows=9, params=[0,0,...,0], slowdown=10.3454, ideal_fct=12008ns, predicted_fct=124227ns
ML STATE: flow_id=18985 size=307208B, active_flows=9, params=[1,1,...,1], slowdown=2.35324, ideal_fct=263766ns, predicted_fct=620705ns
ML STATE: flow_id=18986 size=10B, active_flows=10, params=[0,0,...,0], slowdown=13.658, ideal_fct=18008ns, predicted_fct=245953ns
ML STATE: flow_id=18987 size=307208B, active_flows=10, params=[1,1,...,1], slowdown=2.64916, ideal_fct=263766ns, predicted_fct=698759ns
ML STATE: flow_id=18988 size=41B, active_flows=10, params=[0,0,...,0], slowdown=11.8401, ideal_fct=12032.8ns, predicted_fct=142469ns
ML STATE: flow_id=18989 size=41B, active_flows=10, params=[0,0,...,0], slowdown=4.77266, ideal_fct=18032.8ns, predicted_fct=86064.5ns
ML STATE: flow_id=18990 size=307208B, active_flows=10, params=[1,1,...,1], slowdown=1.04978, ideal_fct=257766ns, predicted_fct=270599ns
ML STATE: flow_id=18991 size=307208B, active_flows=10, params=[1,1,...,1], slowdown=1.17514, ideal_fct=257766ns, predicted_fct=302911ns
ML STATE: flow_id=18992 size=17B, active_flows=9, params=[0,0,...,0], slowdown=5.53061, ideal_fct=12013.6ns, predicted_fct=66442.5ns
ML STATE: flow_id=18993 size=10B, active_flows=9, params=[0,0,...,0], slowdown=13.5914, ideal_fct=12008ns, predicted_fct=163205ns
ML STATE: flow_id=18994 size=41B, active_flows=9, params=[0,0,...,0], slowdown=13.4654, ideal_fct=18032.8ns, predicted_fct=242818ns
ML STATE: flow_id=18995 size=10B, active_flows=10, params=[0,0,...,0], slowdown=13.3247, ideal_fct=18008ns, predicted_fct=239952ns
ML STATE: flow_id=18996 size=41B, active_flows=10, params=[0,0,...,0], slowdown=4.45876, ideal_fct=12032.8ns, predicted_fct=53651.4ns
ML STATE: flow_id=18997 size=307208B, active_flows=10, params=[1,1,...,1], slowdown=1.54151, ideal_fct=263766ns, predicted_fct=406598ns
ML STATE: flow_id=18998 size=10B, active_flows=10, params=[0,0,...,0], slowdown=3.7331, ideal_fct=12008ns, predicted_fct=44827ns
ML STATE: flow_id=18999 size=307208B, active_flows=10, params=[1,1,...,1], slowdown=1.01873, ideal_fct=257766ns, predicted_fct=262594ns
ML STATE: flow_id=19000 size=307208B, active_flows=10, params=[1,1,...,1], slowdown=1.11711, ideal_fct=257766ns, predicted_fct=287953ns
ML STATE: flow_id=19001 size=17B, active_flows=10, params=[0,0,...,0], slowdown=4.18071, ideal_fct=12013.6ns, predicted_fct=50225.4ns
ML STATE: flow_id=19002 size=307208B, active_flows=10, params=[1,1,...,1], slowdown=1.5161, ideal_fct=263766ns, predicted_fct=399895ns
ML STATE: flow_id=19003 size=10B, active_flows=10, params=[0,0,...,0], slowdown=13.9081, ideal_fct=18008ns, predicted_fct=250457ns
ML STATE: flow_id=19004 size=17B, active_flows=10, params=[0,0,...,0], slowdown=13.7761, ideal_fct=12013.6ns, predicted_fct=165501ns
ML STATE: flow_id=19005 size=41B, active_flows=10, params=[0,0,...,0], slowdown=9.69026, ideal_fct=12032.8ns, predicted_fct=116601ns
ML STATE: flow_id=19006 size=10B, active_flows=10, params=[0,0,...,0], slowdown=2.85963, ideal_fct=12008ns, predicted_fct=34338.4ns
ML STATE: flow_id=19007 size=17B, active_flows=10, params=[0,0,...,0], slowdown=12.0592, ideal_fct=12013.6ns, predicted_fct=144874ns
ML STATE: flow_id=19008 size=41B, active_flows=10, params=[0,0,...,0], slowdown=12.8686, ideal_fct=12032.8ns, predicted_fct=154845ns
ML STATE: flow_id=19009 size=307208B, active_flows=10, params=[1,1,...,1], slowdown=1.8378, ideal_fct=257766ns, predicted_fct=473723ns
ML STATE: flow_id=19010 size=17B, active_flows=10, params=[0,0,...,0], slowdown=13.6673, ideal_fct=18013.6ns, predicted_fct=246197ns
ML STATE: flow_id=19011 size=17B, active_flows=10, params=[0,0,...,0], slowdown=12.0775, ideal_fct=12013.6ns, predicted_fct=145095ns
ML STATE: flow_id=19012 size=17B, active_flows=10, params=[0,0,...,0], slowdown=9.92105, ideal_fct=18013.6ns, predicted_fct=178714ns
ML STATE: flow_id=19013 size=307208B, active_flows=10, params=[1,1,...,1], slowdown=1.50216, ideal_fct=263766ns, predicted_fct=396219ns
ML STATE: flow_id=19014 size=17B, active_flows=10, params=[0,0,...,0], slowdown=9.12859, ideal_fct=18013.6ns, predicted_fct=164439ns
ML STATE: flow_id=19015 size=41B, active_flows=10, params=[0,0,...,0], slowdown=4.23653, ideal_fct=12032.8ns, predicted_fct=50977.3ns
ML STATE: flow_id=19016 size=10B, active_flows=10, params=[0,0,...,0], slowdown=8.21933, ideal_fct=12008ns, predicted_fct=98697.7ns
ML STATE: flow_id=19017 size=41B, active_flows=10, params=[0,0,...,0], slowdown=10.007, ideal_fct=12032.8ns, predicted_fct=120412ns
ML STATE: flow_id=19018 size=10B, active_flows=10, params=[0,0,...,0], slowdown=10.4005, ideal_fct=12008ns, predicted_fct=124890ns
ML STATE: flow_id=19019 size=17B, active_flows=10, params=[0,0,...,0], slowdown=12.2593, ideal_fct=18013.6ns, predicted_fct=220835ns
ML STATE: flow_id=19020 size=17B, active_flows=10, params=[0,0,...,0], slowdown=12.5796, ideal_fct=18013.6ns, predicted_fct=226604ns
ML STATE: flow_id=19021 size=41B, active_flows=10, params=[0,0,...,0], slowdown=9.28033, ideal_fct=18032.8ns, predicted_fct=167350ns
ML STATE: flow_id=19022 size=307208B, active_flows=8, params=[1,1,...,1], slowdown=1.02512, ideal_fct=257766ns, predicted_fct=264241ns
ML STATE: flow_id=19023 size=41B, active_flows=9, params=[0,0,...,0], slowdown=12.5053, ideal_fct=18032.8ns, predicted_fct=225505ns
ML STATE: flow_id=19024 size=41B, active_flows=10, params=[0,0,...,0], slowdown=12.5218, ideal_fct=18032.8ns, predicted_fct=225802ns
ML STATE: flow_id=19025 size=10B, active_flows=10, params=[0,0,...,0], slowdown=6.9875, ideal_fct=12008ns, predicted_fct=83905.9ns
ML STATE: flow_id=19026 size=307208B, active_flows=10, params=[1,1,...,1], slowdown=1.04192, ideal_fct=257766ns, predicted_fct=268572ns
ML STATE: flow_id=19027 size=307208B, active_flows=10, params=[1,1,...,1], slowdown=1.08615, ideal_fct=257766ns, predicted_fct=279973ns
ML STATE: flow_id=19028 size=10B, active_flows=10, params=[0,0,...,0], slowdown=11.154, ideal_fct=18008ns, predicted_fct=200861ns
ML STATE: flow_id=19029 size=41B, active_flows=9, params=[0,0,...,0], slowdown=6.69046, ideal_fct=18032.8ns, predicted_fct=120648ns
ML STATE: flow_id=19030 size=41B, active_flows=10, params=[0,0,...,0], slowdown=12.7933, ideal_fct=18032.8ns, predicted_fct=230698ns
ML STATE: flow_id=19031 size=17B, active_flows=10, params=[0,0,...,0], slowdown=8.71437, ideal_fct=18013.6ns, predicted_fct=156977ns
ML STATE: flow_id=19032 size=17B, active_flows=10, params=[0,0,...,0], slowdown=12.215, ideal_fct=12013.6ns, predicted_fct=146746ns
ML STATE: flow_id=19033 size=10B, active_flows=9, params=[0,0,...,0], slowdown=8.31101, ideal_fct=18008ns, predicted_fct=149665ns
